name;url;occupation;estate;lan;kommun;wikidata_id;person_id
Olli Fredrik Eronen;/wiki/Olli_Fredrik_Eronen;;peasants;Rantasalmi;;;i-8fozU89a5VmbroNCoe3k21
Juho Foudila;/wiki/Juho_Foudila;;peasants;Liminka;;;i-7JJadmn45jdfgAdP5VFGAs
Juho Haanpää;/wiki/Juho_Haanpää;;peasants;Pulkkila;;;i-FcinkmTGBnbazMfGGKxqLK
Iisakki Hannuksela;/wiki/Iisakki_Hannuksela;;peasants;Ilmajoki;;;i-XWhq9o5CBki3q9KV9bMo8M
Karl Hannus;/wiki/Karl_Hannus;;peasants;Närpiö;;;i-E78eJvBU44BnbTEwUNPTah
Jaakko Hartonen;/wiki/Jaakko_Hartonen;;peasants;Mikkelin maalaiskunta;;;i-Xh6wcQRwoXZhyJtJuX4okd
Kaarle Kustaa Hegerström;/wiki/Kaarle_Kustaa_Hegerström;;peasants;Joroinen;;;i-HicBkrSSbTW8EDMiSKYeB4
Mikko Heikura;/wiki/Mikko_Heikura;(Putsolainen);peasants;Nurmes;;;i-4vvviq517v7pCxu8qKbktJ
Elias Hirvonen;/wiki/Elias_Hirvonen;;peasants;Rääkkylä;;;i-WyWDwtFVYiUTfBNGyKxSTL
Iisakki Hoikka;/wiki/Iisakki_Hoikka;;peasants;Rovaniemi;;Q11864420;i-9TS8gGDDuE6YKRByELCps3
Berndt Emil Hollmerus;/wiki/Berndt_Emil_Hollmerus;;peasants;Porvoon maalaiskunta;;;i-YTNwx2LtDGfsnAtXUoaX3r
Juhana Hyytiäinen;/wiki/Juhana_Hyytiäinen;;peasants;Joroinen;;;i-8X1nwKUPMKMGEhCaJ33P2G
Jaakko Häkli;/wiki/Jaakko_Häkli;;peasants;Kurkijoki;;;i-2w9giVamyJ2nS6azpnMhFi
Juhana Idänpään-Heikkilä;/wiki/Juhana_Id%C3%A4np%C3%A4%C3%A4n-Heikkil%C3%A4;;peasants;Vanaja;;;i-UcisgbwAvcKxuWVnXtfHbW
Tahvo Jaatinen;/wiki/Tahvo_Jaatinen;;peasants;Viipurin maalaiskunta;;;i-88G2sF2D3mAUmxa3DguhUn
Matti Junnola;/wiki/Matti_Junnola;;peasants;Säkkijärvi;;;i-69MYJUh7yg3VUNsWse5CGp
Pekka Kakkinen;/wiki/Pekka_Kakkinen;;peasants;Tuusniemi;;;i-C4a3WTXNcs3RVBdmWXkxK
Juho Kaksola;/wiki/Juho_Kaksola;;peasants;Hartola;;;i-X5W1rrN1xx2w7oSS9xukaA
David Kalli;/wiki/David_Kalli;;peasants;Ikaalinen;;;i-Wcky67Qf2rGc89qYWAKwSZ
Johan Erik Keto;/wiki/Johan_Erik_Keto;;peasants;Mustasaari;;;i-2TJ9oUcw4dzh1P1QpjGfP7
Kaarle Komonen;/wiki/Kaarle_Komonen;;peasants;Käkisalmen maalaiskunta;;;i-Cv9BDDHsNUPXghUwXRjrTE
Juhana Korhonen;/wiki/Juhana_Korhonen;;peasants;Sotkamo;;;i-HL3yrDjwhm33a2RNeSZtne
Axel Kyander;/wiki/Axel_Kyander;;peasants;Mäntyharju;;;i-Wsd1nrWEpNDoxuvqvTmVJb
Fredrik Vilhelm Lagerstedt;/wiki/Fredrik_Vilhelm_Lagerstedt;;peasants;Lapua;;Q11860046;i-6uGv5Py1DwPoEDrATVCYHQ
Lassi Laitinen;/wiki/Lassi_Laitinen;;peasants;Nilsiä;;;i-AHE3ySk5hTh2HNnKw9VDUz
Tuomas Laurikainen;/wiki/Tuomas_Laurikainen;;peasants;Kitee;;;i-MP8tCuyCgGu6j7iyfmn1Hs
Juho Heikki Luoma;/wiki/Juho_Heikki_Luoma;;peasants;Kuusamo;;;i-MpYr5qap95o2iCMfyBRiYr
Pekka Leppänen;/wiki/Pekka_Lepp%C3%A4nen_(valtiop%C3%A4iv%C3%A4mies);;peasants;Kiihtelysvaara;;;i-Bc255J2cg5S3LZQwLqTD4Y
Agathon Meurman;/wiki/Agathon_Meurman;;peasants;Kangasala;;Q3375788;i-TPLLng6ovQtEFTALxn8PZa
Juho Möttölä;/wiki/Juho_M%C3%B6tt%C3%B6l%C3%A4;;peasants;Karstula;;;i-HPtpyWz43gQAfG5VSspCby
Kaarle Ojanen;/wiki/Kaarle_Ojanen_(valtiop%C3%A4iv%C3%A4mies);;peasants;Nummi;;;i-4rABVLy3b8KBGeF9J7yYrp
Gabriel Paunonen;/wiki/Gabriel_Paunonen;;peasants;Juva;;;i-2WWyV6tYwf1MCC9zgsfC2t
Kustaa Pellonpää;/wiki/Kustaa_Pellonp%C3%A4%C3%A4;;peasants;Pertteli;;;i-48bPgpGt4oMSMDPZWM69y8
Antti Puhakka;/wiki/Antti_Puhakka;;peasants;Kontiolahti;;Q4351768;i-S2JvqMtVriHzJCtaWZ97W7
Kaarlo Pyydysmäki;/wiki/Kaarlo_Pyydysm%C3%A4ki;;peasants;Kuru;;;i-4pEgB7XfvwUQWFMZb17EBR
Pietari Päivärinta;/wiki/Pietari_P%C3%A4iv%C3%A4rinta;;peasants;Ylivieska;;;i-DsQvv1m8aCf8m1tSrSAMR1
Erik Pöysti;/wiki/Erik_P%C3%B6ysti;;peasants;Jääski;;;i-9QnzH3tsT5uUVRkYzhnCWS
Juho Riihimäki;/wiki/Juho_Riihim%C3%A4ki;;peasants;Keuruu;;;i-6suuzHSQU6bgefM53wxoHs
Johan Erik Rosenberg;/wiki/Johan_Erik_Rosenberg;;peasants;Lumparland;;;i-EeTFbyDUFF9QtjjBFNtDQF
Juho Pietari Sahlgren;/wiki/Juho_Pietari_Sahlgren;;peasants;Kannus;;;i-Hv6XAG6mPv5vY2zxYJf3BD
Gustaf Wilhelm Sandell;/wiki/Gustaf_Wilhelm_Sandell;;peasants;Inkoo;;;i-42bbqgxbvyzVXTAmjYWYGz
Gustaf Adolf Silén;/wiki/Gustaf_Adolf_Sil%C3%A9n;;peasants;Lammi;;;i-2ovyX7AoGzjWAqK7ZaGgd4
Carl Johan Slotte;/wiki/Carl_Johan_Slotte;puhemies;peasants;Alaveteli;;;i-Ev9rwChsySU6VMfbevkpjp
Henrik Svanberg;/wiki/Henrik_Svanberg;;peasants;Vehmaa;;;i-LA35x1Y7XM3uhT1r9Nc2oy
Anders Svedberg;/wiki/Anders_Svedberg;;peasants;Munsala;;;i-2M9Q96JhxJvPjW2FZPFTCY
Viktor Vilhelm Söderholm;/wiki/Viktor_Vilhelm_S%C3%B6derholm;;peasants;Kemiö;;;i-RHqygXe6TkBr9hHcesVUv4
Eerik Tensikkala;/wiki/Eerik_Tensikkala;;peasants;Iitti;;;i-3SZWVADXp26LoEUsfMXtuW
Kustaa Aadolf Tervoinen;/wiki/Kustaa_Aadolf_Tervoinen;;peasants;Mietoinen;;;i-izFXuH12VisPQyZuARAE6
Heikki Tikkanen;/wiki/Heikki_Tikkanen_(valtiop%C3%A4iv%C3%A4mies);;peasants;Kiuruvesi;;;i-N2Z97XeDoEhoXqMP1Yb91f
Elias August Tunkelo;/wiki/Elias_August_Tunkelo;;peasants;Längelmäki;;;i-RuWjhvcLonqckZ5vuFTfDf
Kaarlo Värri;/wiki/Kaarlo_V%C3%A4rri;;peasants;Pöytyä;;;i-4bSe4pEDuXKFRxkZehKLfn
Torsten Thure Renvall;/wiki/Torsten_Thure_Renvall;Turun tuomiorovasti;priests;fi;Turku;Q6068338;i-81Zkpqx4nbx5hBdZktoW1S
Josef Grönberg;/wiki/Josef_Gr%C3%B6nberg;kontrahtirovasti;priests;fi;;;i-MejDXzf7f7w3bWanLQKrgB
Frans Wilhelm Gustaf Hjelt;/wiki/Frans_Wilhelm_Gustaf_Hjelt;Maarian kirkkoherra;priests;fi;Maaria;;i-FfVRGMNn5KRqwAWb2KstnH
Gustaf Dahlberg;/wiki/Gustaf_Dahlberg;Sääksmäen kirkkoherra;priests;fi;Sääksmäki;;i-RhBRSkx9yQCaJTuJXtgxWb
Karl Fredrik Öller;/wiki/Karl_Fredrik_%C3%96ller;Vanajan kirkkoherra;priests;fi;Vanaja;;i-AyjRaKbfynRtsDXw51CRKR
Viktor Laurentius Helander;/wiki/Viktor_Laurentius_Helander;Pietarsaaren maaseurakunnan kirkkoherra;priests;fi;Pietarsaari;;i-89jFrq7FjBEeRhr9LtLkMw
Karl Emil Stenbäck;/wiki/Karl_Emil_Stenb%C3%A4ck;Ulvilan kirkkoherra;priests;fi;Ulvila;;i-2pD791VLsqhv5WJ2JcdDCs
Salomon Hirvinen;/wiki/Salomon_Hirvinen;Ylistaron kirkkoherra;priests;fi;Ylistaro;;i-D2g5wWQiqw9p79PhuHGzim
Elias Malakias Rosengren;/wiki/Elias_Malakias_Rosengren;Euran kirkkoherra;priests;fi;Eura;;i-UUFQ5w6CUWXPKeDW8gRVf7
Ture Birger Wegelius;/wiki/Ture_Birger_Wegelius;Vöyrin kirkkoherra;priests;fi;Vöyri;;i-VwibmpSUHRf18jjByiX717
August Edvard Granfelt;/wiki/August_Edvard_Granfelt;Tammelan kirkkoherra;priests;fi;Tammela;;i-HPjHzSRBVZu5dgj2E8rwgi
Gustaf Robert Böök;/wiki/Gustaf_Robert_B%C3%B6%C3%B6k;vankilansaarnaaja;priests;fi;;;i-KxTPNsdvaDSQXea4wDGU8f
Johan Viktor Johnsson;/wiki/Johan_Viktor_Johnsson;Juvan kirkkoherra;priests;fi;Juva;;i-QVrcwFYjcxwn93KdWmPBk3
Alexander Wilhelm Lyra;/wiki/Alexander_Wilhelm_Lyra;Helsingin kirkkoherra;priests;fi;Helsinki;;i-Qnp6pqgLniPF2sFKE6V5wi
Johan August Lindelöf;/wiki/Johan_August_Lindel%C3%B6f;Hauhon kirkkoherra;priests;fi;Hauho;;i-8f5tRtT5D15j7HTFKPzTBC
Johan Kristian Lampén;/wiki/Johan_Kristian_Lamp%C3%A9n;Rantasalmen kirkkoherra;priests;fi;Rantasalmi;;i-EfMifumtJPzU8j2xQd3Y47
Gustaf Viktor Eklund;/wiki/Gustaf_Viktor_Eklund_(pappi);Porvoon maaseurakunnan kappalainen;priests;fi;Porvoo;;i-6eNAyWqvwVhwshqVaFpBzh
Anders Oskar Törnudd;/wiki/Anders_Oskar_T%C3%B6rnudd;Virolahden kirkkoherra;priests;fi;Virolahti;;i-PtuyxaDFzQJ2vXUDYSKW5C
Anton Lilius;/wiki/Anton_Lilius;Saarijärven kappalainen;priests;fi;Saarijärvi;;i-CM2N1ripkWqmSaCMrmMPMn
Erik Viktor Petterson;/wiki/E._V._Petterson;Asikkalan kirkkoherra;priests;fi;Asikkala;;i-NpQ4pik31NjbjFQK1eTY2D
Otto Mauritz Nordström;/wiki/Otto_Mauritz_Nordstr%C3%B6m;Säkkijärven kirkkoherra;priests;fi;Säkkijärvi;;i-QwcTLbpo4YVwryjr1GArpy
Fredrik Vilhelm Fredrikson;/wiki/Fredrik_Vilhelm_Fredrikson;Sipoon kirkkoherra;priests;fi;Sipoo;;i-WZrjaFeP6M4ENU12xLztDg
Nestor Järvinen;/wiki/Nestor_J%C3%A4rvinen;Jyväskylän maaseurakunnan kirkkoherra;priests;fi;Jyväskylä;;i-H7UUat8gTkKMjfbsaDf8ce
Wilhelm Lindstedt;/wiki/Wilhelm_Lindstedt;Oulun kappalainen;priests;fi;Oulu;;i-XPsFtNapCWqxkfZ1X9V1o7
Anders Gustaf Westerlund;/wiki/Anders_Gustaf_Westerlund;Varkauden tehtaansaarnaaja;priests;fi;Varkaus;;i-SzqzswQ1RPMaaeiMYjG5Ca
Johan Viktor Calamnius;/wiki/Johan_Viktor_Calamnius;vankilansaarnaaja;priests;fi;;;i-YUdcq76DdTwQ5My5zAadSe
Henrik Edvard Schroderus;/wiki/Henrik_Edvard_Rauramo;Limingan kappalainen;priests;fi;Liminka;;i-KSodbRwY6NwA3H7C4ZjcDU
Jaakko Forsman;/wiki/Jaakko_Forsman;professori;priests;fi;;Q4355896;i-EofqyGpvHy8k9NzSeJtd6F
August Johan Frosterus;/wiki/August_Johan_Frosterus;Piippolan kirkkoherra;priests;fi;Piippola;;i-2CJtkh9e4uShfgLaoscF6f
Johan Wilhelm Runeberg;/wiki/Johan_Wilhelm_Runeberg;professori;priests;fi;;;i-QQ7rzMcvpGv1RunkkD3Hgv
Carl Gustaf Estlander;/wiki/Carl_Gustaf_Estlander;professori;priests;fi;;;i-DJWGoTpJ6wbx8LwyyourdQ
Johan Gabriel Geitlin;/wiki/Johan_Gabriel_Geitlin;Suomalaisen normaalilyseon yliopettaja;priests;fi;;;i-WVXdqsXffbuVYsgyHLau3U
Otto Donner;/wiki/Otto_Donner_(kielitieteilij%C3%A4);ylimääräinen professori;priests;fi;;;i-XbAQtPkdSaTdnLcpdJrmsg
Yrjö Sakari Yrjö-Koskinen;/wiki/Yrj%C3%B6_Sakari_Yrj%C3%B6-Koskinen;professori;priests;fi;;;i-4BxrPp26pf8Z96Nxn6quS4
Alfred Kihlman;/wiki/Alfred_Kihlman;ruotsalaisen normaalilyseon yliopettaja;priests;fi;;;i-34gigkRr2uXshwGmQ4qktb
Zacharias Cleve;/wiki/Zacharias_Cleve;professori;priests;fi;;;i-HfEbbpVpEUS7EMymsy7tc6
