swerik_person_id,diet,estate
i-BM1QN3ZJ5FqkktH9JwVhGK,Säätyvaltiopäivät-1882,nobility
i-BM1QN3ZJ5FqkktH9JwVhGK,Säätyvaltiopäivät-1877,nobility
i-BM1QN3ZJ5FqkktH9JwVhGK,Säätyvaltiopäivät-1900,nobility
i-BM1QN3ZJ5FqkktH9JwVhGK,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-BM1QN3ZJ5FqkktH9JwVhGK,Säätyvaltiopäivät-1904,nobility
i-BMoWT8Xrb6F9Sd1pAiEukD,Säätyvaltiopäivät-1891,nobility
i-BMoWT8Xrb6F9Sd1pAiEukD,Säätyvaltiopäivät-1894,nobility
i-BQTtemhRFxri8bkWA15fpW,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-BRoiG3xAGsA1EaT65kUat9,Säätyvaltiopäivät-1863,priests
i-BS1rKVRVpWVyF8aZNiP25T,Säätyvaltiopäivät-1863,burgers
i-BSfxELZs3g9kkgrVdbhP6j,Säätyvaltiopäivät-1899,peasants
i-BSfxELZs3g9kkgrVdbhP6j,Säätyvaltiopäivät-1897,peasants
i-BThsfEh3vpoxkcnJ81XGHZ,Säätyvaltiopäivät-1891,peasants
i-BVXDm1b3RxFthPv2nGio2h,Säätyvaltiopäivät-1899,nobility
i-BZ8i7NmzmpP3su9DMKv4YP,Säätyvaltiopäivät-1863,priests
i-BZAwKB57hxWAxUW9igVcyV,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-BZAwKB57hxWAxUW9igVcyV,Säätyvaltiopäivät-1897,nobility
i-BZcWSDvtNyyk6RFdnt8wYX,Säätyvaltiopäivät-1894,peasants
i-BZcWSDvtNyyk6RFdnt8wYX,Säätyvaltiopäivät-1897,peasants
i-BatWG7uNejqjtwBH4edeGU,porvoon-valtiopäivät,peasants
i-Bc255J2cg5S3LZQwLqTD4Y,Säätyvaltiopäivät-1899,peasants
i-Bc255J2cg5S3LZQwLqTD4Y,Säätyvaltiopäivät-1882,peasants
i-Bc255J2cg5S3LZQwLqTD4Y,Säätyvaltiopäivät-1894,peasants
i-Bc255J2cg5S3LZQwLqTD4Y,Säätyvaltiopäivät-1888,peasants
i-Bc255J2cg5S3LZQwLqTD4Y,Säätyvaltiopäivät-1885,peasants
i-Bc255J2cg5S3LZQwLqTD4Y,Säätyvaltiopäivät-1900,peasants
i-Bc255J2cg5S3LZQwLqTD4Y,Säätyvaltiopäivät-1891,peasants
i-Bc9VryKJgRdQ9o8WmNiP9u,Säätyvaltiopäivät-1867,nobility
i-BdcCax9AbjJYKF3SaEwTau,Säätyvaltiopäivät-1888,nobility
i-BdcCax9AbjJYKF3SaEwTau,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-BdcCax9AbjJYKF3SaEwTau,Säätyvaltiopäivät-1897,nobility
i-BdcCax9AbjJYKF3SaEwTau,Säätyvaltiopäivät-1894,nobility
i-BdcCax9AbjJYKF3SaEwTau,Säätyvaltiopäivät-1904,priests
i-BdcCax9AbjJYKF3SaEwTau,Säätyvaltiopäivät-1891,nobility
i-BdcCax9AbjJYKF3SaEwTau,Säätyvaltiopäivät-1900,nobility
i-BdcCax9AbjJYKF3SaEwTau,Säätyvaltiopäivät-1899,nobility
i-BeRvKqtBy9SWuixQwoec6u,Säätyvaltiopäivät-1888,priests
i-BgDmVff4RSeFszcVttKU7T,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-BgDmVff4RSeFszcVttKU7T,Säätyvaltiopäivät-1904,nobility
i-BgRe1Jf11YU2kCDyNdfQZu,Säätyvaltiopäivät-1897,nobility
i-BgRe1Jf11YU2kCDyNdfQZu,Säätyvaltiopäivät-1900,nobility
i-BhMbzimeFJ3hWrFCA46k9Y,Säätyvaltiopäivät-1877,peasants
i-BiLJE3xxrrRCyZeZCQjHcJ,Säätyvaltiopäivät-1899,peasants
i-BiLJE3xxrrRCyZeZCQjHcJ,Säätyvaltiopäivät-1900,peasants
i-BjxmQY1CzA2Wn37fiD1ULi,Säätyvaltiopäivät-1863,peasants
i-BkfYGrQhuNkoLkYwAJNYb4,Säätyvaltiopäivät-1863,nobility
i-BmATyXPFLNiu7CPo7Haome,Säätyvaltiopäivät-1900,peasants
i-BmATyXPFLNiu7CPo7Haome,Säätyvaltiopäivät-1899,peasants
i-BnZAQWKX1K6S8Qb5ikFP38,Säätyvaltiopäivät-1867,priests
i-BoCjzxB1HqWMKLwoKMFc5u,Säätyvaltiopäivät-1904,nobility
i-BomaSmZdrkS9SfScDXqfPA,Säätyvaltiopäivät-1867,peasants
i-BrKJnQtih3hhFEfYd26FMg,Säätyvaltiopäivät-1877,burgers
i-BrZ1PXPwfSSdCK1yGsSzYn,Säätyvaltiopäivät-1867,nobility
i-BrZ1PXPwfSSdCK1yGsSzYn,Säätyvaltiopäivät-1863,nobility
i-BtKC4BiMQJZbVVYnLQwpf7,Säätyvaltiopäivät-1863,peasants
i-BtSnmoZRRAQCGZifMmfTuu,Säätyvaltiopäivät-1863,nobility
i-BtZVosHd2uL9vUhLKvDuFK,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-BtZVosHd2uL9vUhLKvDuFK,Säätyvaltiopäivät-1904,nobility
i-BtZVosHd2uL9vUhLKvDuFK,Säätyvaltiopäivät-1900,nobility
i-BtZVosHd2uL9vUhLKvDuFK,Säätyvaltiopäivät-1899,nobility
i-BtZVosHd2uL9vUhLKvDuFK,Säätyvaltiopäivät-1897,nobility
i-BtZVosHd2uL9vUhLKvDuFK,Säätyvaltiopäivät-1891,nobility
i-BtZVosHd2uL9vUhLKvDuFK,Säätyvaltiopäivät-1894,nobility
i-BtkiybKfkP1KVCMNqew6TJ,Säätyvaltiopäivät-1863,priests
i-BtxQggZEw3AuzJaJjHSSUG,porvoon-valtiopäivät,nobility
i-BtyTqDgYHyDR8B3iubyn6A,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-BtyTqDgYHyDR8B3iubyn6A,Säätyvaltiopäivät-1904,nobility
i-BtyTqDgYHyDR8B3iubyn6A,Säätyvaltiopäivät-1900,nobility
i-BtyTqDgYHyDR8B3iubyn6A,Säätyvaltiopäivät-1899,nobility
i-BtyTqDgYHyDR8B3iubyn6A,Säätyvaltiopäivät-1897,nobility
i-BtyTqDgYHyDR8B3iubyn6A,Säätyvaltiopäivät-1894,nobility
i-BtyTqDgYHyDR8B3iubyn6A,Säätyvaltiopäivät-1888,nobility
i-BtyTqDgYHyDR8B3iubyn6A,Säätyvaltiopäivät-1885,nobility
i-BtyTqDgYHyDR8B3iubyn6A,Säätyvaltiopäivät-1882,nobility
i-BtyTqDgYHyDR8B3iubyn6A,Säätyvaltiopäivät-1891,nobility
i-Bw6JVg4K4gVgwPuaUH4W9g,Säätyvaltiopäivät-1900,nobility
i-Bw6JVg4K4gVgwPuaUH4W9g,Säätyvaltiopäivät-1899,nobility
i-Bw6JVg4K4gVgwPuaUH4W9g,Säätyvaltiopäivät-1897,nobility
i-ByV3q8UYJxZUcqKajsXRpC,Säätyvaltiopäivät-1885,nobility
i-ByV3q8UYJxZUcqKajsXRpC,Säätyvaltiopäivät-1882,nobility
i-ByV3q8UYJxZUcqKajsXRpC,Säätyvaltiopäivät-1888,nobility
i-ByV3q8UYJxZUcqKajsXRpC,Säätyvaltiopäivät-1877,nobility
i-BzeGNjerrfRj5hBnkJBnu1,Säätyvaltiopäivät-1897,priests
i-BzrNqqibkf4bK5hsMA9r4e,Säätyvaltiopäivät-1863,burgers
i-Bzs7yrrw7GC9b8QUnmsx8D,Säätyvaltiopäivät-1900,nobility
i-Bzs7yrrw7GC9b8QUnmsx8D,Säätyvaltiopäivät-1904,nobility
i-Bzs7yrrw7GC9b8QUnmsx8D,Säätyvaltiopäivät-1899,nobility
i-Bzs7yrrw7GC9b8QUnmsx8D,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-Bzs7yrrw7GC9b8QUnmsx8D,Säätyvaltiopäivät-1897,nobility
i-C1erW2VL4DDDK4tT3v1qWW,Säätyvaltiopäivät-1885,nobility
i-C1erW2VL4DDDK4tT3v1qWW,Säätyvaltiopäivät-1882,nobility
i-C2YSDtx3p1JrB819QRiS7w,Säätyvaltiopäivät-1877,nobility
i-C3DvrWyQ2EcBDMiprvuVyR,Säätyvaltiopäivät-1891,burgers
i-C3tFZeQMtsSkn3VQAU4bJr,Säätyvaltiopäivät-1897,peasants
i-C4a3WTXNcs3RVBdmWXkxK,Säätyvaltiopäivät-1897,peasants
i-C4a3WTXNcs3RVBdmWXkxK,Säätyvaltiopäivät-1900,peasants
i-C4a3WTXNcs3RVBdmWXkxK,Säätyvaltiopäivät-1882,peasants
i-C4a3WTXNcs3RVBdmWXkxK,Säätyvaltiopäivät-1891,peasants
i-C5N8HQPmJLpinDQjyVTdbJ,Säätyvaltiopäivät-1863,peasants
i-C6EPxSGo8zoNw6eBd9AeNi,Säätyvaltiopäivät-1904,nobility
i-C6EPxSGo8zoNw6eBd9AeNi,Säätyvaltiopäivät-1900,nobility
i-C6EPxSGo8zoNw6eBd9AeNi,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-C7gacFwYKBuChyxT82r3YD,Säätyvaltiopäivät-1888,burgers
i-C7gacFwYKBuChyxT82r3YD,Säätyvaltiopäivät-1882,burgers
i-C7gacFwYKBuChyxT82r3YD,Säätyvaltiopäivät-1877,burgers
i-C7gacFwYKBuChyxT82r3YD,Säätyvaltiopäivät-1891,burgers
i-C7gacFwYKBuChyxT82r3YD,Säätyvaltiopäivät-1885,burgers
i-C9KYhraNLJSN4TypRVTUUr,Säätyvaltiopäivät-1897,nobility
i-C9KYhraNLJSN4TypRVTUUr,Säätyvaltiopäivät-1882,nobility
i-C9KYhraNLJSN4TypRVTUUr,Säätyvaltiopäivät-1891,nobility
i-C9KYhraNLJSN4TypRVTUUr,Säätyvaltiopäivät-1885,nobility
i-C9KYhraNLJSN4TypRVTUUr,Säätyvaltiopäivät-1894,nobility
i-C9KYhraNLJSN4TypRVTUUr,Säätyvaltiopäivät-1904,nobility
i-C9KYhraNLJSN4TypRVTUUr,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-C9KYhraNLJSN4TypRVTUUr,Säätyvaltiopäivät-1888,nobility
i-C9KYhraNLJSN4TypRVTUUr,Säätyvaltiopäivät-1900,nobility
i-C9KYhraNLJSN4TypRVTUUr,Säätyvaltiopäivät-1899,nobility
i-C9Liy8FfDtnT7havRNLi11,porvoon-valtiopäivät,priests
i-C9dmrUvwspHpLHXM6o1jJo,Ylimääräiset-säätyvaltiopäivät-1905,priests
i-CA11FK6DFAdcRD28ckK5f7,Säätyvaltiopäivät-1867,nobility
i-CAhqDoBcsxJ76kroHgGKnE,Säätyvaltiopäivät-1863,burgers
i-CBdpqVDCbhmGYHAKYVJWxE,Säätyvaltiopäivät-1897,priests
i-CBdpqVDCbhmGYHAKYVJWxE,Säätyvaltiopäivät-1899,priests
i-CBdpqVDCbhmGYHAKYVJWxE,Säätyvaltiopäivät-1891,priests
i-CCNrmbC6eeG1mBia8WfLFy,Säätyvaltiopäivät-1877,nobility
i-CEVumXnsAM6JuerGsXPqM1,porvoon-valtiopäivät,nobility
i-CEp3RjrmexchFBpruvkhuA,Säätyvaltiopäivät-1882,nobility
i-CEp3RjrmexchFBpruvkhuA,Säätyvaltiopäivät-1897,nobility
i-CFL7Y68fc6XBuSEp4v5zKb,Säätyvaltiopäivät-1863,burgers
i-CFM4Fw2rCrVGNA1oeR3pqL,Säätyvaltiopäivät-1885,nobility
i-CFM4Fw2rCrVGNA1oeR3pqL,Säätyvaltiopäivät-1888,nobility
i-CGNfHCSmfYZ4tNvJeVzTTV,Säätyvaltiopäivät-1882,burgers
i-CGNfHCSmfYZ4tNvJeVzTTV,Säätyvaltiopäivät-1904,burgers
i-CGNfHCSmfYZ4tNvJeVzTTV,Säätyvaltiopäivät-1891,burgers
i-CGNfHCSmfYZ4tNvJeVzTTV,Säätyvaltiopäivät-1888,burgers
i-CGNfHCSmfYZ4tNvJeVzTTV,Säätyvaltiopäivät-1885,burgers
i-CHNGvNVciPveECbeViCjMo,porvoon-valtiopäivät,nobility
i-CHi1dmNTtAJXTkRBi7jcFv,Säätyvaltiopäivät-1891,nobility
i-CHi1dmNTtAJXTkRBi7jcFv,Säätyvaltiopäivät-1867,nobility
i-CHi1dmNTtAJXTkRBi7jcFv,Säätyvaltiopäivät-1877,nobility
i-CHi1dmNTtAJXTkRBi7jcFv,Säätyvaltiopäivät-1894,nobility
i-CHi1dmNTtAJXTkRBi7jcFv,Säätyvaltiopäivät-1882,nobility
i-CHi1dmNTtAJXTkRBi7jcFv,Säätyvaltiopäivät-1885,nobility
i-CHi1dmNTtAJXTkRBi7jcFv,Säätyvaltiopäivät-1888,nobility
i-CM2N1ripkWqmSaCMrmMPMn,Säätyvaltiopäivät-1877,priests
i-CM2N1ripkWqmSaCMrmMPMn,Säätyvaltiopäivät-1885,priests
i-CM2N1ripkWqmSaCMrmMPMn,Säätyvaltiopäivät-1882,priests
i-CN9ba2YkypvRWcT57zJXWv,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-CN9ba2YkypvRWcT57zJXWv,Säätyvaltiopäivät-1900,nobility
i-CN9ba2YkypvRWcT57zJXWv,Säätyvaltiopäivät-1899,nobility
i-CN9ba2YkypvRWcT57zJXWv,Säätyvaltiopäivät-1904,nobility
i-CN9ba2YkypvRWcT57zJXWv,Säätyvaltiopäivät-1891,nobility
i-CN9ba2YkypvRWcT57zJXWv,Säätyvaltiopäivät-1888,nobility
i-CN9ba2YkypvRWcT57zJXWv,Säätyvaltiopäivät-1885,nobility
i-CN9ba2YkypvRWcT57zJXWv,Säätyvaltiopäivät-1882,nobility
i-CN9ba2YkypvRWcT57zJXWv,Säätyvaltiopäivät-1877,nobility
i-CN9ba2YkypvRWcT57zJXWv,Säätyvaltiopäivät-1897,nobility
i-CN9ba2YkypvRWcT57zJXWv,Säätyvaltiopäivät-1894,nobility
i-CRi4mjW1YHACfcQN5mhvhT,Säätyvaltiopäivät-1885,nobility
i-CRi4mjW1YHACfcQN5mhvhT,Säätyvaltiopäivät-1891,nobility
i-CRi4mjW1YHACfcQN5mhvhT,Säätyvaltiopäivät-1888,nobility
i-CRi4mjW1YHACfcQN5mhvhT,Säätyvaltiopäivät-1900,nobility
i-CRi4mjW1YHACfcQN5mhvhT,Säätyvaltiopäivät-1899,nobility
i-CRi4mjW1YHACfcQN5mhvhT,Säätyvaltiopäivät-1897,nobility
i-CRi4mjW1YHACfcQN5mhvhT,Säätyvaltiopäivät-1894,nobility
i-CUH1897dUXkF8BmavDD7AX,Ylimääräiset-säätyvaltiopäivät-1905,peasants
i-CUNt4MfeMgrPQH48kPoQbT,Säätyvaltiopäivät-1863,peasants
i-CVDaphfMZ6gK7wkELrJyYe,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-CVDaphfMZ6gK7wkELrJyYe,Säätyvaltiopäivät-1904,nobility
i-Ca2QuiRDT4tckhMQkbSfi1,Säätyvaltiopäivät-1891,peasants
i-Cc5prx5Y6fGy4RZqhPRyiV,Säätyvaltiopäivät-1877,peasants
i-CfP1eF37sJ1qKcMK6SnTzr,Ylimääräiset-säätyvaltiopäivät-1905,peasants
i-CfP1eF37sJ1qKcMK6SnTzr,Säätyvaltiopäivät-1904,peasants
i-Ch447cysQKzmWCS8pD5SXN,Säätyvaltiopäivät-1899,nobility
i-Chqg2d75JTMBvZikcSgGtQ,porvoon-valtiopäivät,nobility
i-ChuomtmkLkdJ7EejCZL8M7,Säätyvaltiopäivät-1863,nobility
i-ChuomtmkLkdJ7EejCZL8M7,Säätyvaltiopäivät-1867,nobility
i-ChuomtmkLkdJ7EejCZL8M7,Säätyvaltiopäivät-1877,nobility
i-ChuomtmkLkdJ7EejCZL8M7,Säätyvaltiopäivät-1882,nobility
i-ChuomtmkLkdJ7EejCZL8M7,Säätyvaltiopäivät-1885,nobility
i-ChuomtmkLkdJ7EejCZL8M7,Säätyvaltiopäivät-1888,nobility
i-ChuomtmkLkdJ7EejCZL8M7,Säätyvaltiopäivät-1891,nobility
i-CisiTZA8jBe6U9YcQPijf8,Säätyvaltiopäivät-1867,priests
i-CmC4bc6fLeNXZGLuA7s28T,Säätyvaltiopäivät-1867,nobility
i-CmRgA6fB7vmvVAhfT14CUq,Säätyvaltiopäivät-1891,nobility
i-Co9zWb9dbmqdAqR9Ai1MMM,Säätyvaltiopäivät-1891,nobility
i-Co9zWb9dbmqdAqR9Ai1MMM,Säätyvaltiopäivät-1877,nobility
i-CoMYVcvAbrFUkcyuiLmjQG,Säätyvaltiopäivät-1877,peasants
i-Coo61MAWDWCSEhiPZdqNyd,Säätyvaltiopäivät-1900,nobility
i-Coo61MAWDWCSEhiPZdqNyd,Säätyvaltiopäivät-1894,nobility
i-Coo61MAWDWCSEhiPZdqNyd,Säätyvaltiopäivät-1897,nobility
i-Coo61MAWDWCSEhiPZdqNyd,Säätyvaltiopäivät-1904,nobility
i-Coo61MAWDWCSEhiPZdqNyd,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-CpsZQHqcUJ8sJsVExPYDCJ,porvoon-valtiopäivät,burgers
i-CqTKzpVB1Ea1CPnfyEN8TZ,Säätyvaltiopäivät-1877,nobility
i-CqTKzpVB1Ea1CPnfyEN8TZ,Säätyvaltiopäivät-1882,nobility
i-CqTKzpVB1Ea1CPnfyEN8TZ,Säätyvaltiopäivät-1885,nobility
i-CqTKzpVB1Ea1CPnfyEN8TZ,Säätyvaltiopäivät-1891,nobility
i-CqTKzpVB1Ea1CPnfyEN8TZ,Säätyvaltiopäivät-1894,nobility
i-CqTKzpVB1Ea1CPnfyEN8TZ,Säätyvaltiopäivät-1897,nobility
i-CsCxdQ9CvKUh2iT7axN5Jf,Säätyvaltiopäivät-1891,nobility
i-CsCxdQ9CvKUh2iT7axN5Jf,Säätyvaltiopäivät-1899,nobility
i-CsCxdQ9CvKUh2iT7axN5Jf,Säätyvaltiopäivät-1897,nobility
i-CsCxdQ9CvKUh2iT7axN5Jf,Säätyvaltiopäivät-1900,nobility
i-CsCxdQ9CvKUh2iT7axN5Jf,Säätyvaltiopäivät-1894,nobility
i-CsCxdQ9CvKUh2iT7axN5Jf,Säätyvaltiopäivät-1904,nobility
i-CsR6q8gQ8FuLGMLHgCXMP3,Säätyvaltiopäivät-1894,priests
i-CsR6q8gQ8FuLGMLHgCXMP3,Säätyvaltiopäivät-1899,priests
i-CsR6q8gQ8FuLGMLHgCXMP3,Säätyvaltiopäivät-1897,priests
i-CsR6q8gQ8FuLGMLHgCXMP3,Säätyvaltiopäivät-1888,priests
i-CsR6q8gQ8FuLGMLHgCXMP3,Säätyvaltiopäivät-1900,priests
i-Csh2t8e4vQFJ5jd4fGxQUH,Säätyvaltiopäivät-1897,nobility
i-Csh2t8e4vQFJ5jd4fGxQUH,Säätyvaltiopäivät-1900,nobility
i-Csh2t8e4vQFJ5jd4fGxQUH,Säätyvaltiopäivät-1904,nobility
i-Csh2t8e4vQFJ5jd4fGxQUH,Säätyvaltiopäivät-1899,nobility
i-Csh2t8e4vQFJ5jd4fGxQUH,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-CtQQMeujQ2FqS3AuwoqMbU,porvoon-valtiopäivät,nobility
i-Cv9BDDHsNUPXghUwXRjrTE,Säätyvaltiopäivät-1882,peasants
i-CxC5n56mokAqSKPwqL2VNN,Säätyvaltiopäivät-1899,nobility
i-CxC5n56mokAqSKPwqL2VNN,Säätyvaltiopäivät-1891,nobility
i-CxC5n56mokAqSKPwqL2VNN,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-CxC5n56mokAqSKPwqL2VNN,Säätyvaltiopäivät-1894,nobility
i-CxC5n56mokAqSKPwqL2VNN,Säätyvaltiopäivät-1888,nobility
i-CyA98HnR3uENykk8myABmW,Säätyvaltiopäivät-1899,nobility
i-CyA98HnR3uENykk8myABmW,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-CyA98HnR3uENykk8myABmW,Säätyvaltiopäivät-1882,nobility
i-CyA98HnR3uENykk8myABmW,Säätyvaltiopäivät-1885,nobility
i-CyA98HnR3uENykk8myABmW,Säätyvaltiopäivät-1891,nobility
i-CyA98HnR3uENykk8myABmW,Säätyvaltiopäivät-1894,nobility
i-CyA98HnR3uENykk8myABmW,Säätyvaltiopäivät-1897,nobility
i-CyA98HnR3uENykk8myABmW,Säätyvaltiopäivät-1900,nobility
i-CyA98HnR3uENykk8myABmW,Säätyvaltiopäivät-1904,nobility
i-CyA98HnR3uENykk8myABmW,Säätyvaltiopäivät-1888,nobility
i-D1FsfDBmNqCrFh66jtDHKq,Ylimääräiset-säätyvaltiopäivät-1905,priests
i-D1FsfDBmNqCrFh66jtDHKq,Säätyvaltiopäivät-1897,priests
i-D1FsfDBmNqCrFh66jtDHKq,Säätyvaltiopäivät-1899,priests
i-D1FsfDBmNqCrFh66jtDHKq,Säätyvaltiopäivät-1900,priests
i-D1FsfDBmNqCrFh66jtDHKq,Säätyvaltiopäivät-1904,priests
i-D1GPM5fGkX12cAZ2QV4vzv,Säätyvaltiopäivät-1885,burgers
i-D2acnqebDyDVJURxAjB9gQ,Säätyvaltiopäivät-1894,nobility
i-D2g5wWQiqw9p79PhuHGzim,Säätyvaltiopäivät-1882,priests
i-D4E6gAdmGpe5X5b1EYPpiK,porvoon-valtiopäivät,nobility
i-D6Mi4GWWJsTvqGyurVJi26,Ylimääräiset-säätyvaltiopäivät-1905,priests
i-D6Mi4GWWJsTvqGyurVJi26,Säätyvaltiopäivät-1904,priests
i-D6Mi4GWWJsTvqGyurVJi26,Säätyvaltiopäivät-1900,priests
i-D6Mi4GWWJsTvqGyurVJi26,Säätyvaltiopäivät-1897,priests
i-D6Mi4GWWJsTvqGyurVJi26,Säätyvaltiopäivät-1899,priests
i-D6jqe532xJggDLmgRRL1jE,Säätyvaltiopäivät-1900,nobility
i-D6jqe532xJggDLmgRRL1jE,Säätyvaltiopäivät-1897,nobility
i-D6jqe532xJggDLmgRRL1jE,Säätyvaltiopäivät-1894,nobility
i-D6jqe532xJggDLmgRRL1jE,Säätyvaltiopäivät-1899,nobility
i-D711TKU9YcRjKQmWmQGtnW,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-DAZaB4rXYdybpMQTXGxsze,Säätyvaltiopäivät-1888,nobility
i-DAswt6RRgwU6zpSfVftUAi,Säätyvaltiopäivät-1885,peasants
i-DAwXJdCpLgLeKVYt7T9rqv,Säätyvaltiopäivät-1900,nobility
i-DDHcpPqCSSHpgWZ2afLyzG,Säätyvaltiopäivät-1897,nobility
i-DDHcpPqCSSHpgWZ2afLyzG,Säätyvaltiopäivät-1894,nobility
i-DDHcpPqCSSHpgWZ2afLyzG,Säätyvaltiopäivät-1899,nobility
i-DDHcpPqCSSHpgWZ2afLyzG,Säätyvaltiopäivät-1900,nobility
i-DDHcpPqCSSHpgWZ2afLyzG,Säätyvaltiopäivät-1877,nobility
i-DDgKtyukp5C3sUFLMZ19u8,Säätyvaltiopäivät-1863,nobility
i-DFYQrVEmnc2KccuuDpq1ib,Säätyvaltiopäivät-1863,nobility
i-DFYQrVEmnc2KccuuDpq1ib,Säätyvaltiopäivät-1882,nobility
i-DFYQrVEmnc2KccuuDpq1ib,Säätyvaltiopäivät-1867,nobility
i-DGGHbV8Jc5iYsn2a5HmaYT,Säätyvaltiopäivät-1891,burgers
i-DGGHbV8Jc5iYsn2a5HmaYT,Säätyvaltiopäivät-1882,burgers
i-DGGHbV8Jc5iYsn2a5HmaYT,Säätyvaltiopäivät-1877,burgers
i-DJWGoTpJ6wbx8LwyyourdQ,Säätyvaltiopäivät-1900,nobility
i-DJWGoTpJ6wbx8LwyyourdQ,Säätyvaltiopäivät-1882,priests
i-DJWGoTpJ6wbx8LwyyourdQ,Säätyvaltiopäivät-1899,nobility
i-DJYAsvPi1ZhTVooPhbrAZK,Säätyvaltiopäivät-1891,nobility
i-DJayEMtESDA9vaivmbihCb,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-DJayEMtESDA9vaivmbihCb,Säätyvaltiopäivät-1904,nobility
i-DJayEMtESDA9vaivmbihCb,Säätyvaltiopäivät-1894,nobility
i-DJqfu91o5SoXbVjmmMRAqq,Säätyvaltiopäivät-1891,nobility
i-DJqfu91o5SoXbVjmmMRAqq,Säätyvaltiopäivät-1885,nobility
i-DLrya1y4fvPTxo19ycSwui,Säätyvaltiopäivät-1867,nobility
i-DLrya1y4fvPTxo19ycSwui,Säätyvaltiopäivät-1863,nobility
i-DMkWg2gYcX75t4EbByUoqv,Säätyvaltiopäivät-1900,nobility
i-DMkWg2gYcX75t4EbByUoqv,Säätyvaltiopäivät-1877,nobility
i-DMkWg2gYcX75t4EbByUoqv,Säätyvaltiopäivät-1899,nobility
i-DMkWg2gYcX75t4EbByUoqv,Säätyvaltiopäivät-1897,nobility
i-DMkWg2gYcX75t4EbByUoqv,Säätyvaltiopäivät-1894,nobility
i-DMkWg2gYcX75t4EbByUoqv,Säätyvaltiopäivät-1885,nobility
i-DMkWg2gYcX75t4EbByUoqv,Säätyvaltiopäivät-1882,nobility
i-DMkWg2gYcX75t4EbByUoqv,Säätyvaltiopäivät-1891,nobility
i-DSET3vjnWX2zKq1Tg2WY8p,Säätyvaltiopäivät-1904,burgers
i-DSe7Sukmush1y9amrLd4oZ,Säätyvaltiopäivät-1867,peasants
i-DSjrPP1Ub5W9gAqYsTTrAh,Säätyvaltiopäivät-1899,burgers
i-DSjrPP1Ub5W9gAqYsTTrAh,Säätyvaltiopäivät-1891,burgers
i-DSjrPP1Ub5W9gAqYsTTrAh,Säätyvaltiopäivät-1894,burgers
i-DTCBRT9AaMKs7eLkCRmGkS,Säätyvaltiopäivät-1900,nobility
i-DTCBRT9AaMKs7eLkCRmGkS,Säätyvaltiopäivät-1904,nobility
i-DTCBRT9AaMKs7eLkCRmGkS,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-DV5KHjXrAZsvXFDWwDKJxa,Säätyvaltiopäivät-1894,burgers
i-DV5KHjXrAZsvXFDWwDKJxa,Säätyvaltiopäivät-1899,burgers
i-DWiyp39c5DMfpZq6cMdmVh,Säätyvaltiopäivät-1877,priests
i-DWiyp39c5DMfpZq6cMdmVh,Säätyvaltiopäivät-1867,priests
i-DXP9WxpJAbmvBWP4QoWY25,Säätyvaltiopäivät-1863,nobility
i-DZJtkrPfWZvk4Ap77q2uxp,Säätyvaltiopäivät-1899,nobility
i-DZJtkrPfWZvk4Ap77q2uxp,Säätyvaltiopäivät-1904,nobility
i-DZJtkrPfWZvk4Ap77q2uxp,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-DZJtkrPfWZvk4Ap77q2uxp,Säätyvaltiopäivät-1891,nobility
i-Dcjy8t7dMSXCDTPkfuVXgT,Säätyvaltiopäivät-1897,nobility
i-Dcjy8t7dMSXCDTPkfuVXgT,Säätyvaltiopäivät-1900,nobility
i-Dcjy8t7dMSXCDTPkfuVXgT,Säätyvaltiopäivät-1894,nobility
i-Dcjy8t7dMSXCDTPkfuVXgT,Säätyvaltiopäivät-1904,nobility
i-Dcjy8t7dMSXCDTPkfuVXgT,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-DdvHcgdBbdRimFMB8LiyD9,Säätyvaltiopäivät-1899,burgers
i-DdvHcgdBbdRimFMB8LiyD9,Säätyvaltiopäivät-1897,burgers
i-DdvHcgdBbdRimFMB8LiyD9,Säätyvaltiopäivät-1894,burgers
i-DdvHcgdBbdRimFMB8LiyD9,Säätyvaltiopäivät-1891,burgers
i-DdvHcgdBbdRimFMB8LiyD9,Säätyvaltiopäivät-1888,burgers
