person_id,wiki_id,name,is_primary
i-PxM4zoed54FM2xN5phWky8,Q101184260,Johan Henrik Ilvonen,true
i-7txY9TGxvA9452DMrBpy15,Q101184294,Gustaf Adolf Ingman,true
i-29jAvqcdVSDmnMHm7GL7zd,Q101184315,Josua Johansson,true
i-9EfV4uzcskNg6eMDJmJWxf,Q101214375,August Artur Jusélius,true
i-9EfV4uzcskNg6eMDJmJWxf,Q101214375,August Artur Juselius,false
i-XMfzYUgiZP2sqpyvq3GsZR,Q101214405,Wilhelm Kaitila,true
,Q101243564,Sigfrid Kullhem,true
,Q101243564,Sigfrid Emil Kullhem,false
i-EqzRL2mm1ffjLRp6RzH1bh,Q101243566,Viktor Konsin,true
i-EqzRL2mm1ffjLRp6RzH1bh,Q101243566,Viktor August Konsin,false
i-KvF36mMpu9ZuCa6R3AoUy7,Q101243567,Erik Karanen,true
i-KvF36mMpu9ZuCa6R3AoUy7,Q101243567,Erik Johan Karanen,false
i-VnH4zjf69L3FmLnnG2A94f,Q101332184,Gustaf Wilhelm Liukkonen,true
i-4Z2hKQhRddVgP2niaVrbm3,Q101332452,Karl Johan Lund,true
i-RYRLCW2s7dknqNzUos9PeB,Q101332637,Gustaf Edvard Lybeck,true
i-3DCQUuckGm7CmAsdTRYLPZ,Q101332821,Frans Oskar Möller,true
i-VN2FCbotgRvTpDEDEy7Djt,Q101333226,Johan Robert Hugo Nordenswan,true
i-VPZ98NQpXxvA33auBBTxBC,Q101333744,Frans Nordlund,true
i-DiRtoFeWwZgawSF374ZTgV,Q101334101,Karl Arvid Nyberg,true
i-Jr2SFQgBkXgyjAF3xM224e,Q101413585,Karl Woldemar Nystén,true
i-EmUBxcMYc8BmU1uL3QdD4q,Q101423239,Hjalmar Oker-Blom,true
i-EmUBxcMYc8BmU1uL3QdD4q,Q101423239,Hjalmar Christian Oker-Blom,false
i-QwYQDZHC3TqUfTjTHbxuTf,Q101423242,Johan Leonhard Pentzin,true
i-VT8ViKQJT6VrXwypXJkshs,Q101503195,Juhana Emil Sandelius,true
i-JRT7uq362xVDYXbB8aKrMc,Q101558567,Berndt Gustaf Knut Björn Waldemar Schauman,true
i-A3bUhmmU7zXynBpDrUyQCp,Q101558602,August Michael Schauman,true
i-9xUHPAc9cf8T1C3qtsfCqM,Q101558683,Viktor Jedidjah Alfred Roos,true
i-9xUHPAc9cf8T1C3qtsfCqM,Q101558683,Jeja Roos,false
i-S154YmFsimHxrDU4mVt7UQ,Q101583701,Einar Ossian Schauman,true
i-8GeeAGsycDjjsoq9W6d6Tc,Q101583718,Karl August Schroderus,true
i-KSodbRwY6NwA3H7C4ZjcDU,Q101583769,Henrik Edvard Rauramo,true
i-KSodbRwY6NwA3H7C4ZjcDU,Q101583769,Henrik Edvard Schroderus,false
i-762s2i38qoq51A37VdxZFK,Q101592349,Gustaf Ferdinand Snellman,true
i-BgDmVff4RSeFszcVttKU7T,Q101592511,Maximilian Spåre,true
i-BgDmVff4RSeFszcVttKU7T,Q101592511,Max Spåre,false
i-BgDmVff4RSeFszcVttKU7T,Q101592511,Maximilian Hugo Adolf Spåre,false
i-BZcWSDvtNyyk6RFdnt8wYX,Q101759019,Johan Axel Tammelander,true
i-Xt4UNfzoEXAEeMRiq8woYr,Q101759185,Onni Tawaststjerna,true
i-Xt4UNfzoEXAEeMRiq8woYr,Q101759185,Onni Fredrik Tawaststjerna,false
i-Dzo2xTpgSK2hWn5XcoQy3,Q101807585,Ernst Wilhelm Tegengren,true
i-7pPnGhosJBATKgUE3yEKM6,Q101807788,Johan Oskar Terho,true
i-7pPnGhosJBATKgUE3yEKM6,Q101807788,Juho Oskari Terho,false
i-QNhMBum6ExbBrKvo7ygXjB,Q102046756,Karl Wilén,true
i-QNhMBum6ExbBrKvo7ygXjB,Q102046756,Karl Wilhelmsson Wilén,false
i-EPiSDHWvRjVpP9ZBHuoPLi,Q102046760,Knut Gustaf Åkesson,true
i-33ykiPLUFubmKhcMAMuGRr,Q102046761,Axel Ålenius,true
i-DFYQrVEmnc2KccuuDpq1ib,Q102057592,Artur Emil Vilhelm Klinckowström,true
i-8szEC6gYbh13raoQapiDAe,Q102057607,Klas Erik Järnefelt,true
i-8szEC6gYbh13raoQapiDAe,Q102057607,Klas Erik Jarnefelt,false
i-DGGHbV8Jc5iYsn2a5HmaYT,Q102076980,Abdon Alfred Fredrik Lindberg,true
i-JYV4L97nkaAD1tqh4XNee,Q102172605,August Reinhold von Willebrand,true
i-XqM7pnUo7aV7Yxy3ZM6vyP,Q102172680,Reinhold Peter Nasacken,true
i-XqM7pnUo7aV7Yxy3ZM6vyP,Q102172680,P. R. Nasacken,false
i-XqM7pnUo7aV7Yxy3ZM6vyP,Q102172680,Райнхольд Питер Насакин,false
i-57ViD4iqKfXa8LCTZAUoCd,Q102172709,Johan Frans Sahlberg,true
i-KxTPNsdvaDSQXea4wDGU8f,Q102172744,Gustaf Robert Böök,true
i-HgEbezgGdxazEcJNm1Kus4,Q102182354,Lars Berndt Olsoni,true
i-RcSCmpxriPBQokni59zaX1,Q102182397,Axel Gabriel af Björksten,true
i-RcSCmpxriPBQokni59zaX1,Q102182397,Axel Gabriel Björkstén,false
i-Hfckxq71YhMkaNT4Y6ZYF7,Q102203709,Claes Leonard de la Chapelle,true
,Q102250479,Knut Uno Axel Samuel von Troil,true
,Q102250479,Knut von Troil,false
,Q102250479,Кнут фон Тройль,false
i-BAsdkUAfynNL2Jzg6L3dJP,Q102267270,Göran Erik Axel Silfverhjelm,true
i-BAsdkUAfynNL2Jzg6L3dJP,Q102267270,Goran Erik Axel Silfverhjelm,false
i-P5da9MFNVQpRhU72ekmUz2,Q102291355,Gustaf Oskar Teodor Nordström,true
i-P5da9MFNVQpRhU72ekmUz2,Q102291355,Gustaf Nordström,false
i-P5da9MFNVQpRhU72ekmUz2,Q102291355,Gustaf Oskar Teodor Nordstrom,false
i-QFtRtd5gpiAbTC23qvFAwg,Q102322728,Evold Oskar Alexander Kuhlefelt,true
i-QFtRtd5gpiAbTC23qvFAwg,Q102322728,Evald Oskar Alexander Kuhlefelt,false
i-2dGWMbZNs6GoVNG5okZE2D,Q102322770,Gustaf Fritiof Utter,true
i-2dGWMbZNs6GoVNG5okZE2D,Q102322770,F. G. Utter,false
i-2GsZ4BooHWCQvrdPTMX1GL,Q102322805,Karl Viktor Hjalmar af Forselles,true
i-HrQR6nbHQayyFAXaYKpTtt,Q102322869,Karl Gustaf Johan Mellin,true
i-EubGaC45XvL4c18F6U6mCD,Q102355437,Frans Henrik af Björksten,true
i-EubGaC45XvL4c18F6U6mCD,Q102355437,Frans Henrik Björkstén,false
i-NsHXM2LemEn2bjvkhHbwra,Q102355451,Claes Robert Stenroth,true
i-GGBAD7iX8fRMidLfwkuf4H,Q102436260,Karl Edvard Lindeqvist,true
i-7vAC7C5Kk5aWg5YhiSZpDB,Q102436273,Fredrik Edgar Leonard Bronikowsky,true
i-X34Zne89V23zWXu6gQymw6,Q102436283,Karl Johan Alfred Björkstén,true
i-AFemGZFFfQwsEoFgxVNfFY,Q102436290,Jakob Cederberg,true
i-DojZ8qEG6LjbJsjZJ6xe4k,Q102436300,Jarl August Hagelstam,true
i-DojZ8qEG6LjbJsjZJ6xe4k,Q102436300,"Aukusti Hagelstam, master of Länsimäki farm",false
i-9eGZuCKQEKyP2g7MzLLqxp,Q102436312,Frans Joakim Torckell,true
i-yGjMXojJJYe9shNXsrD3N,Q102666560,Robert Ek,true
i-M8GjBiWjFex38AaKPzEaZj,Q102667659,Julius Fredrik Gadd,true
i-GoQD4F6MiFcS9Vsdx3gqMW,Q102667808,Carl Albert Ehrnrooth,true
i-GoQD4F6MiFcS9Vsdx3gqMW,Q102667808,Karl Albert Ehrnrooth,false
i-AZxxB54asACcX6sEP5PAsm,Q102968763,Ernst Albert Gustaf Brander,true
i-PtuyxaDFzQJ2vXUDYSKW5C,Q103337992,Anders Oskar Törnudd,true
i-PtuyxaDFzQJ2vXUDYSKW5C,Q103337992,Anders Oskar Tornudd,false
,Q103338093,Josef Frans Oskar Idestam,true
i-WZrjaFeP6M4ENU12xLztDg,Q103505506,Fredrik Vilhelm Fredrikson,true
i-UCUeNRpau2VHAPSPtoTzs4,Q103505600,Otto Robert Vilhelm Tandefelt,true
i-HHaCYxvtqi5749rN5jgDix,Q103505754,Gustaf Alfred af Hällström,true
,Q103839737,Oskar Reinhold Vilhelm von Konow,true
i-3HAnjNFH5KjSBTNKDd3TXb,Q103839739,Johan August Ferdinand Kuhlefelt,true
,Q103841116,Karl Adolf Nordenskiöld,true
i-9TfojbbARyc5sts1fzmS22,Q103841120,Gabriel Johan Masalin,true
i-8f5tRtT5D15j7HTFKPzTBC,Q103841123,Johan August Lindelöf,true
i-8f5tRtT5D15j7HTFKPzTBC,Q103841123,Johan August Lindelof,false
i-62zYc11vmzdw6bHmhWj6xv,Q103893624,Adolf Fredrik Josef von Kothen,true
,Q103893723,Knut Theodor Pipping,true
i-89jFrq7FjBEeRhr9LtLkMw,Q103893763,Viktor Laurentius Helander,true
i-FRTXNM8bWSfv4EVgWqYu9h,Q103893813,August Fredrik Järnefelt,true
i-VzdTpoMPYaepy5MGETH3Sz,Q103893884,Germund Gustaf Aminoff,true
i-XdrX5sz6KhUNL37CYm7mKb,Q103893927,Edvin Gideon Wasastjerna,true
,Q103979347,Karl Verner Rosendal,true
i-977pYss6B2QXmArbdaAc9A,Q104007019,Gustaf Johan Järnefelt,true
i-Xe1qZotGWfXG5fzCsN14YH,Q104007039,Berndt Erik Konstantin Hildén,true
i-Xe1qZotGWfXG5fzCsN14YH,Q104007039,Berndt Erik Constantin Hildén,false
i-SofurPRw3EL6yyFJXakZd3,Q104007046,Axel Henning Krabbe,true
i-VwibmpSUHRf18jjByiX717,Q104007062,Ture Birger Wegelius,true
i-48AqtYkQm7rn9USzASaSM8,Q104048299,Ernst Emil Vilhelm Wärnhjelm,true
,Q104048304,Reinhold Brix von Böningh,true
i-EWF5w6W7mNczUrPXBtTG1i,Q104084588,Zachris Castrén,true
i-EWF5w6W7mNczUrPXBtTG1i,Q104084588,Zachris Castren,false
i-6GNwMk6f9pw7tuuwdRfG1j,Q104084619,Henrik August Wrede,true
i-6GNwMk6f9pw7tuuwdRfG1j,Q104084619,Henrik August Wrede af Elimä,false
,Q104143705,Nils af Ursin,true
,Q104143705,Nils Ursin,false
i-6cguaohonQAAXcVFakM5g1,Q104143737,Johan Alfred af Björksten,true
i-6cguaohonQAAXcVFakM5g1,Q104143737,Johan Alfred Björkstén,false
i-6cguaohonQAAXcVFakM5g1,Q104143737,"Johannes Alfretti Koivukivi, 2.Lord of Putumi",false
i-2aAsQDaQzvviNLiHAqhh6S,Q104143745,Nils Jakob Juselius,true
i-CAhqDoBcsxJ76kroHgGKnE,Q104143746,Anton Johan Thermén,true
i-ADo3dxzyboJHdTWQddKbDD,Q104143749,Frans Henrik Bergroth,true
i-SU2n35iQoWZU6ahNBi2tN9,Q104143750,Karl Fredrik Munck,true
i-5X1QYE5wSq1vbEbT9M6276,Q104143752,Johan Fridolf Pipping,true
i-Jpuf6uwWSfZ9YPNHDMSrMt,Q104143753,Johan Punderus,true
i-8Aw9hmkGUr4yviJqVZp1KP,Q104145188,Karl Viktor de la Chapelle,true
i-8Aw9hmkGUr4yviJqVZp1KP,Q104145188,Carl Victor de la Chapelle,false
,Q104145190,Elias Malakias Rosengren,true
,Q104145190,Elias Malachias Rosengren,false
,Q104145190,Elias Malakias Johansson Rosengren,false
,Q104145190,Elias Rosengren,false
i-QwcTLbpo4YVwryjr1GArpy,Q104145191,Otto Mauritz Nordström,true
i-QwcTLbpo4YVwryjr1GArpy,Q104145191,Otto Mauritz Nordstrom,false
i-WtiFTQjstvy78fAdBcCLFT,Q104145194,Tomas Erik Robert Adolf Adlercreutz,true
i-WGy8Gw4oVSFx1b6GQHaCUq,Q104145197,Karl Leonard Schulman,true
i-WGy8Gw4oVSFx1b6GQHaCUq,Q104145197,Карл-Леонард Шульман,false
i-TenXkjdHcqi3QqXg8Aj7co,Q104150518,Karl Jakob Helander,true
i-8s1muuYkJkCuHXpZxcYW4y,Q104150529,Karl Magnus Holm,true
i-8s1muuYkJkCuHXpZxcYW4y,Q104150529,Carl Magnus Holm,false
i-V83jHaR3m6wSP1r1K3RJJ5,Q104172920,Nils Karl Elias Grotenfelt,true
i-BkfYGrQhuNkoLkYwAJNYb4,Q104172922,Otto Fabian Nimrod Granfelt,true
i-BkfYGrQhuNkoLkYwAJNYb4,Q104172922,Otto Granfelt,false
i-Px3G8v88wqcrbZDDAeY4bn,Q104172923,Berndt Gustaf Emil Blåfield,true
i-X34gja94d5HVzrAjCKC3Ve,Q104172926,Karl Johan Oskar von Numers,true
i-X34gja94d5HVzrAjCKC3Ve,Q104172926,Carl Johan Oskar von Numers,false
i-X34gja94d5HVzrAjCKC3Ve,Q104172926,カール・ヨハン・オスカー・ヴォン・ヌメルス,false
i-X34gja94d5HVzrAjCKC3Ve,Q104172926,卡尔·约翰·奥斯卡·翁·努梅尔斯,false
i-X34gja94d5HVzrAjCKC3Ve,Q104172926,카르르 조한 오스카르 본 누메르스,false
,Q104172930,Clas Collan,true
,Q104172930,Klas Collan,false
,Q104176916,Gustaf Svinhufvud,true
i-F9Uan6uDi3gGTXa1Gcn5Aj,Q104176923,Sebastian von Knorring,true
i-Er4VowqzqJZ3N91FX97xSr,Q104176927,Otto Ferdinand Hofdahl,true
i-LsH6GcJdCwFLL56qN5DzDX,Q104188739,Magnus Arvid Krabbe,true
i-VbijbarJj8Cbtn5pJgYV5x,Q104188766,August Fredrik Jansson,true
i-um2SN8BNPktTMYG2CHe7B,Q104211818,Carl Magnus Mauritz Armfelt,true
i-um2SN8BNPktTMYG2CHe7B,Q104211818,Carl Magnus Mauritz Armfelt​,false
i-um2SN8BNPktTMYG2CHe7B,Q104211818,"Count Kaarle 'Käsipuoli', Armfeldt, lord of Rauhalinna & Alalemu, Count",false
i-Nh9zLKZnLGy4jBe4znCjG3,Q104235951,Karl Fredrik Grönberg,true
i-9ny5NiSBTsXytTLwVXN882,Q104235956,Karl Vilhelm Spåre,true
i-9ny5NiSBTsXytTLwVXN882,Q104235956,Карл Вильгельм Спаре,false
,Q104235961,Anders Israel Cajander,true
i-V24KRbvVLtC2BtTHC8wN7v,Q104235965,Albert Heikel,true
,Q104235968,Axel Emanuel Berner,true
,Q104235973,Claes Gustaf Beyrath,true
i-SHv8JmjxjKq8nKf5WMXEG1,Q104235976,Karl Fredrik von Born,true
i-FAdnQV2mavJ2UwNm5JjbBX,Q104246707,Krister Ludvig Reinhold Jägerskiöld,true
i-FAdnQV2mavJ2UwNm5JjbBX,Q104246707,Christer Ludvig Jägerskiöld,false
i-LccoceJBCqoQP5iE7k45vu,Q104246766,Benjamin Sulin,true
i-5jCKzdcZnraicuizSYLqn8,Q104247447,Karl Jakob Grönberg,true
,Q104248045,Adolf Fredrik Sirén,true
,Q104248045,Adolf Fredrik Siren,false
,Q104290665,Otto Vilhelm Ehrström,true
,Q104290665,Otto Vilhelm Ehrstrom,false
i-X9eEjh4Va2BNBd1gCaYmjx,Q104348657,Nils Anders Gadolin,true
i-X9eEjh4Va2BNBd1gCaYmjx,Q104348657,Нильс Андерс Гадолин,false
i-R9jTBuaffAFW9tqnohzFxo,Q104348769,Samuel Henrik Nordström,true
,Q104376663,Karl Ludvig von Zansen,true
i-AoDGaMXUxZPU84yZTfL3Xc,Q104376666,Fredrik Ernst Gottlieb von Zansen,true
i-5HQc6CAQGNSATTKMNeimw8,Q104376668,Karl Efraim Lilius,true
i-GZgKPbnkv98wL3MUuWBgcT,Q104378293,Fredrik Aminoff,true
i-GZgKPbnkv98wL3MUuWBgcT,Q104378293,Фредрик Аминофф,false
,Q104378411,Axel Fredrik Boije af Gennäs,true
,Q104378411,Axel Fredrik Boije,false
i-WxkgwPxqMpjFtfmAZTrx6L,Q104381600,Johan Gustaf Schatelowitz,true
i-BtSnmoZRRAQCGZifMmfTuu,Q104383009,Axel Gustaf August Pamfelt,true
i-BtSnmoZRRAQCGZifMmfTuu,Q104383009,Axel Gustaf August Palmfelt,false
i-YTYRaFHeP9T1FCPA23wN1v,Q104383015,Evert Vilhelm Bruncrona,true
i-YTYRaFHeP9T1FCPA23wN1v,Q104383015,Evert Wilhelm Bruncrona,false
i-YTYRaFHeP9T1FCPA23wN1v,Q104383015,에베르트 빌헬므 브룬크로나,false
i-JzQyA5cExy8sPWRDBUypL9,Q104383016,Otto Robert Claes Gustaf von Gertten,true
i-TUXNt96MoMXQnU5GkAysCA,Q104383018,Lars Henrik Gustaf Langenskjöld,true
i-9MPizvkX1LoAoUhNc7DgND,Q104413208,Berndt Gustaf Mellin,true
i-QHeFmPFqTzUKYegijGeky4,Q104413212,Karl Fredrik Stenbäck,true
i-QHeFmPFqTzUKYegijGeky4,Q104413212,Carl Fredrik Stenbäck,false
i-QHeFmPFqTzUKYegijGeky4,Q104413212,Karl Fredrik Stenback,false
i-E8o2CUgc6j8zTErDbaEDQk,Q104549831,Karl Gustaf Creutz,true
i-E8o2CUgc6j8zTErDbaEDQk,Q104549831,Carl Gustaf Creutz,false
i-E8o2CUgc6j8zTErDbaEDQk,Q104549831,"Count Kaarle Kustavi Creutz, 6.Count of Ahvenkoski, 1.Count of Malminkartano",false
i-E8o2CUgc6j8zTErDbaEDQk,Q104549831,Карл Густав Крейц,false
i-MNNdb5hx4FpNXw9RbRm64,Q104549842,Robert Blåfield,true
i-MNNdb5hx4FpNXw9RbRm64,Q104549842,R. Gustaf Blåfield,false
i-2N84i2GCAKRZCDmnxUA3sR,Q104549857,Berndt Fredrik Finckenberg,true
i-75hgaLaGFamv4aEJpbukm5,Q104549861,Karl Arvid Krabbe,true
i-75hgaLaGFamv4aEJpbukm5,Q104549861,Karl Arvid Crabbe,false
i-75hgaLaGFamv4aEJpbukm5,Q104549861,Карл Арвид Краббе,false
i-52UApv4BWXTp4mFaodcLRw,Q104549865,Johan Anders Gyldenär,true
i-NAH7vpemmxvbjxdoZq9z1P,Q104549898,Hans Petter Winge,true
i-4A9CR2nc4bk6QWfvH7vEuH,Q104549902,Henrik Gustaf von Knorring,true
i-4A9CR2nc4bk6QWfvH7vEuH,Q104549902,Henri Gustave de Knorring,false
i-4A9CR2nc4bk6QWfvH7vEuH,Q104549902,Хенрик Густав фон Кнорринг,false
i-AVxkEH2ndEP8Y9Rxbhajt3,Q104549905,Daniel Mattens,true
i-EdWPU8jZb97Q5NntadXUgh,Q104549953,Henrik Johan von Knorring,true
i-75pSkRZ6BxTGmjSBdZULLB,Q104549968,Salomon Jakob Finckenberg,true
i-75pSkRZ6BxTGmjSBdZULLB,Q104549968,Salomon Jacob Finckenberg,false
i-CHNGvNVciPveECbeViCjMo,Q104550011,Johan Tandefelt,true
i-CHNGvNVciPveECbeViCjMo,Q104550011,Йохан Тандефельт,false
i-7C59zrm2TZmNPtyGrwq2NH,Q104550039,Kristian Adolf Verner von Rehausen,true
i-3LrbQCv9wyK5t5xguHtg9N,Q104550046,Lars Olof Prytz,true
i-3LrbQCv9wyK5t5xguHtg9N,Q104550046,Ларс Олоф Притц,false
i-3jixTK21y3YVWx7rDjktd1,Q104550059,Joakim Fredrik Lindtman,true
i-7sU3EJAqpGLKEaXLxNtHt4,Q104550073,Karl Henrik Adlercreutz,true
i-QWKeMQ8ikAFs3HUhpwcTcY,Q104550083,Fredrik Ehrenmalm,true
i-QWKeMQ8ikAFs3HUhpwcTcY,Q104550083,Fredrik Georg Ehrenmalm,false
i-6cJ9tYpD4rnGXjRHqAXMfk,Q104550089,Johan Fredrik von Willebrand,true
i-6cJ9tYpD4rnGXjRHqAXMfk,Q104550089,Йохан Фредрик фон Виллебранд,false
i-vbgi84LNv1zVdZk7F59Mn,Q104550141,Jonas af Enehjelm,true
i-vbgi84LNv1zVdZk7F59Mn,Q104550141,Jonas Hellenius,false
i-MpSvLbSBufpP72uqPvupgE,Q104550153,Jakob af Forselles,true
i-MpSvLbSBufpP72uqPvupgE,Q104550153,"Jaakko 'the younger' af Forselles, 2.Lord of Peippola, Moisio, Mustila...",false
i-MpSvLbSBufpP72uqPvupgE,Q104550153,Якоб Форселлес,false
i-YSBTPHzqKxPNqhdGFhMQLx,Q104550164,Bernt Fredrik von Konow,true
i-YSBTPHzqKxPNqhdGFhMQLx,Q104550164,Berndt Fredrik von Konow,false
i-S7HnBrDttPGxM4jsJ8CmK4,Q104550197,Carl Anton Broberger,true
i-S7HnBrDttPGxM4jsJ8CmK4,Q104550197,Carl Filip Anton Broberg,false
i-S7HnBrDttPGxM4jsJ8CmK4,Q104550197,Carl Filip Anton Broberger,false
i-SfCwsq5Qek5Vh2jkQ6X17W,Q104550228,Fredrik August von Zansen,true
i-NUWvTeBf7cVPTJBMAB6Ecj,Q104550266,Fabian af Enehjelm,true
i-NUWvTeBf7cVPTJBMAB6Ecj,Q104550266,Fabian Hellenius,false
i-NUWvTeBf7cVPTJBMAB6Ecj,Q104550266,Fabian af Enehielm,false
i-D4E6gAdmGpe5X5b1EYPpiK,Q104550277,Adam Teodor Langenskiöld,true
i-3unhb9g6v2qnZzyU7Qh1Vh,Q104550289,Gustaf af Stenhoff,true
i-CEVumXnsAM6JuerGsXPqM1,Q104550304,Fredrik Segercrantz,true
i-X9BEgeY2cHDN4Ry1iBZd3W,Q104550322,Anton Wilhelm von Schantz,true
i-VRBKtqgHmrBZBsBfH5E1d7,Q104550354,Carl Gustaf Lagermarck,true
i-9JWwhn8FEqrGcWpcwD2uFj,Q104550386,Erik Johan Örnhielm,true
i-9JWwhn8FEqrGcWpcwD2uFj,Q104550386,Erik Johan Örnhjelm,false
i-WU1bZzJFp2hYGt3zanqwPH,Q104550447,Nils Jonas Gammal Ehrencrona,true
i-YPUGzhWUpP3GBkQwRddPq3,Q104551775,Georg Fredrik von Essen,true
i-z1aA2KyhTnRjDaaHVeKnN,Q104551788,Robert Magnus Brunow,true
i-Jg8vmt5AqUzNo3Zv1vSBBi,Q104551793,Daniel Erik Bosin,true
i-6Rx4DzZ1HhADPNH7Dp7Wbj,Q104551801,Bernt Gustaf Eneskjöld,true
i-LMEScfuydVjqcwbYGSxdsR,Q104551807,Carl Vilhelm Torwigge,true
i-ShSqKxsKjsrqLxqcDTQ4vS,Q104551815,Carl Johan Armfelt,true
i-FaKMEEfi3TMUuBz9Mb4reR,Q104551827,Berndt Henrik Aminoff,true
i-FaKMEEfi3TMUuBz9Mb4reR,Q104551827,Berndt H. Aminoff,false
i-FaKMEEfi3TMUuBz9Mb4reR,Q104551827,Bernt Henrik Aminoff,false
i-FaKMEEfi3TMUuBz9Mb4reR,Q104551827,Берндт Генрик Аминофф,false
i-7LoVr293hXMohtVqM8oqWd,Q104551835,Henrik Johan Kuhlefelt,true
i-8NLUfeFi4f6dm4dhXM28Dc,Q104551840,Adolf Johan Lilliebrunn,true
i-ABLF8gmTUdDY82WDDDAPc5,Q104551848,Fredrik Adolf Ramsay,true
i-4quLjNLFHWHxz6QFw9C8bN,Q104551851,Axel Herman Hästesko af Målagård,true
i-V2gvXzy4yVR37t4spVqk1w,Q104551857,Henrik Robert Spåre,true
i-5eevwT5GCkMCS1gcqgfZj7,Q104551874,Claes Uggla,true
i-9Dzc4G9y6rKN78zKhtTiwK,Q104551880,Otto Christer Boije af Gennäs,true
i-9Dzc4G9y6rKN78zKhtTiwK,Q104551880,Friherre Otto Christer Boije af Gennäs,false
i-9Dzc4G9y6rKN78zKhtTiwK,Q104551880,Otto Christer Boije,false
i-9Dzc4G9y6rKN78zKhtTiwK,Q104551880,"Бойе, Отто Кристер",false
i-9Dzc4G9y6rKN78zKhtTiwK,Q104551880,Отто Кристер Бойе,false
i-5TGtkJ2B6PNt9Twh6nvAo7,Q104578164,Axel Reinhold Cedercreutz,true
i-5TGtkJ2B6PNt9Twh6nvAo7,Q104578164,Аксель Рейнхольд Седеркрёйц,false
i-5kBUbZcc9W5nSQxVdQJc7R,Q104588847,Olof Cederström,true
i-TwPvj87UckWE35KtsCMaGf,Q104588856,Herman Höckert,true
i-QP5DJLaZH6HrKA2LVXwim9,Q104588874,August Filip Armfelt,true
i-QP5DJLaZH6HrKA2LVXwim9,Q104588874,Август Максимович Армфельт,false
i-QP5DJLaZH6HrKA2LVXwim9,Q104588874,Август-Филипп Максимович Армфельт,false
i-QP5DJLaZH6HrKA2LVXwim9,Q104588874,"Армфельт, Август Максимович",false
i-QP5DJLaZH6HrKA2LVXwim9,Q104588874,Филипп Максимович Армфельт,false
i-NXVEJeG8exDqKdqBDPeqwV,Q104588882,Fredrik Ulrik Bernt Otto Stackelberg,true
i-W6pUWxkMs3AK6Keb3vy9Bi,Q104588904,Mårten Fredrik Ringbom,true
i-W6pUWxkMs3AK6Keb3vy9Bi,Q104588904,Mårten Fredrik Ringbohm,false
i-LEMEoacBNp84qL8VqhrH4x,Q104596836,Fredrik Ståhle,true
i-4hJfZcdKGCaVEoCZoUaDQz,Q104602790,Jacob Holmstén,true
i-F2za3adppYaQeFqUUwomi1,Q104602792,Johan Ascholin,true
i-QYxULRmLP8R5DCtgrjvZn8,Q104602796,Henrik Sovelius,true
i-94rK59UA38i4JL2Sug6o3i,Q104602798,Jakob Elias Granberg,true
i-8LkpMrYhYHUCw7RiiDKYqY,Q104602800,Samuel Backman,true
i-RUeFTJDk4Bcmi5Q2QfrMYL,Q104602803,Samuel Gottschick,true
i-H8yQTopN8aD4jQGED8XKHZ,Q104621945,Tuomas Seppälä,true
i-H8yQTopN8aD4jQGED8XKHZ,Q104621945,Tomas Seppälä,false
i-3p1Nxw6gWRoVv2rt88vYC5,Q104622008,Henrik Pussila,true
i-34Prj111JniZxW4PsiFt7f,Q104622014,Henrik Waris,true
i-2ktSPbgkPX87zvzbvSM2yv,Q104622018,Pietari Hoffrén,true
i-2ktSPbgkPX87zvzbvSM2yv,Q104622018,Johan Petter Hoffrén,false
i-BFXGLL5T7vstV6eAeM3pFC,Q104622031,Pietari Haaranen,true
i-BFXGLL5T7vstV6eAeM3pFC,Q104622031,Petter Haaranen,false
i-JhDuntY2zU3AnBWPkuoxUr,Q104622523,Henrik Kesti,true
i-JhDuntY2zU3AnBWPkuoxUr,Q104622523,Heikki Kesti,false
i-JhDuntY2zU3AnBWPkuoxUr,Q104622523,Henrik Gesti,false
i-2WTpAbUHcxdqr6EZLuThwv,Q104622533,Henrik Riihimäki,true
i-7yLhYQui5h64ArrLmA5HiH,Q104627325,Eric Borgström,true
i-FRViuuMu59HXvcduvR4JJb,Q104627328,Nils Nyman,true
i-8ddXP3QtPr69f6uYhVcJDQ,Q104627331,Pietari Wästi,true
i-8ddXP3QtPr69f6uYhVcJDQ,Q104627331,Petter Wästi,false
i-8ddXP3QtPr69f6uYhVcJDQ,Q104627331,Pietari Vesti,false
i-8ddXP3QtPr69f6uYhVcJDQ,Q104627331,Pietari Västi,false
i-LnkkcfDXzRGTPBMLXcE91Q,Q104627334,Elias Sipuli,true
,Q104627338,Juhana Koivisto,true
,Q104627338,Johan Koivisto,false
,Q104627338,Juho Koivisto,false
i-6M2yxGPyaMkNbCjQXWFxZC,Q104627340,Juhana Himanen,true
i-6M2yxGPyaMkNbCjQXWFxZC,Q104627340,Johan Himain,false
i-3QeX62WfBWmSXZfEa2V8Qq,Q104627343,Tuomas Tuomala,true
i-3QeX62WfBWmSXZfEa2V8Qq,Q104627343,Tomas Tuomala,false
i-5WNBVxJAEr72Fm2qc4LFrJ,Q104627607,Elias Hintsa,true
i-5WNBVxJAEr72Fm2qc4LFrJ,Q104627607,Elias Hinta,false
i-5WNBVxJAEr72Fm2qc4LFrJ,Q104627607,Elias Sirén,false
i-BatWG7uNejqjtwBH4edeGU,Q104631352,Johan Lundström,true
